,All_values,Return_binary
1152,0001010101010,0.0
1153,0010110101010,0.0
1154,0100101101010,1.0
1155,0111001011010,0.0
1156,1000110010110,1.0
1157,0001001100101,1.0
1158,0010110011001,1.0
1159,0100101100110,0.0
1160,0110101011001,0.0
1161,1001001010110,0.0
1162,0000110010101,0.0
1163,0011001100101,1.0
1164,0100110011001,0.0
1165,0110101100110,1.0
1166,1001001011001,0.0
1167,0000110010110,1.0
1168,0011001100101,1.0
1169,0100110011001,1.0
1170,0110101100110,1.0
1171,1000101011001,0.0
1172,0010101010110,0.0
1173,0101001010101,0.0
1174,0111010010101,0.0
1175,1001010100101,0.0
1176,0001010101001,1.0
1177,0011010101010,1.0
1178,0100110101010,1.0
1179,0110101101010,0.0
1180,1000101011010,1.0
1181,0001001010110,1.0
1182,0010110010101,0.0
1183,0100101100101,0.0
1184,0111001011001,1.0
1185,1000110010110,1.0
1186,0000101100101,0.0
1187,0010101011001,0.0
1188,0101001010110,1.0
1189,0111010010101,1.0
1190,1000110100101,0.0
1191,0000101101001,1.0
1192,0011001011010,0.0
1193,0101010010110,1.0
1194,0111010100101,0.0
1195,1001010101001,0.0
1196,0001010101010,1.0
1197,0011010101010,1.0
1198,0100110101010,0.0
1199,0110101101010,0.0
1200,1000101011010,1.0
1201,0001001010110,0.0
1202,0010110010101,1.0
1203,0100101100101,0.0
1204,0110101011001,1.0
1205,1001001010110,1.0
1206,0000110010101,1.0
1207,0010101100101,1.0
1208,0100101011001,0.0
1209,0110101010110,0.0
1210,1001001010101,0.0
1211,0001010010101,1.0
1212,0011010100101,1.0
1213,0100110101001,0.0
1214,0110101101010,1.0
1215,1001001011010,0.0
1216,0001010010110,0.0
1217,0011010100101,0.0
1218,0101010101001,1.0
1219,0111010101010,0.0
1220,1000110101010,1.0
1221,0001001101010,0.0
1222,0010110011010,1.0
1223,0100101100110,1.0
1224,0111001011001,1.0
1225,1000110010110,1.0
1226,0000101100101,0.0
1227,0010101011001,1.0
1228,0100101010110,0.0
1229,1000101010101,0.0
1230,0001001010101,0.0
1231,0011010010101,1.0
1232,0101010100101,0.0
1233,0111010101001,0.0
1234,1001010101010,1.0
1235,0001010101010,0.0
1236,0010110101010,1.0
1237,0101001101010,0.0
1238,0110110011010,1.0
1239,1001001100110,0.0
1240,0001010011001,1.0
1241,0011010100110,0.0
1242,0101010101001,0.0
1243,0111010101010,0.0
1244,1001010101010,1.0
1245,0001010101010,1.0
1246,0010110101010,0.0
1247,0100101101010,0.0
1248,0111001011010,0.0
1249,0001010010110,1.0
1250,0011010100101,1.0
1251,0100110101001,0.0
1252,0110101101010,0.0
