,All_values,Return_to_pred
1156,1000101100101,4.0
1157,0000101011001,1.0
1158,0010101010110,0.0
1159,0100101010101,1.0
1160,0111001010101,2.0
1161,1001010010101,2.0
1162,0001010100101,4.0
1163,0010110101001,2.0
1164,0100101101010,0.0
1165,0110101011010,2.0
1166,1001001010110,1.0
1167,0000110010101,1.0
1168,0011001100101,3.0
1169,0101010011001,2.0
1170,0110110100110,3.0
1171,1001001101001,1.0
1172,0000110011010,1.0
1173,0011001100110,4.0
1174,0101010011001,4.0
1175,0110110100110,3.0
1176,1000101101001,1.0
1177,0010101011010,2.0
1178,0101001010110,2.0
1179,0111010010101,2.0
1180,1001010100101,2.0
1181,0001010101001,2.0
1182,0011010101010,2.0
1183,0100110101010,3.0
1184,0110101101010,3.0
1185,1000101011010,3.0
1186,0000101010110,2.0
1187,0010101010101,1.0
1188,0100101010101,2.0
1189,0111001010101,4.0
1190,1000110010101,2.0
1191,0000101100101,3.0
1192,0011001011001,2.0
1193,0100110010110,3.0
1194,0110101100101,3.0
1195,1000101011001,0.0
1196,0000101010110,3.0
1197,0011001010101,1.0
1198,0100110010101,3.0
1199,0111001100101,3.0
1200,1000110011001,2.0
1201,0000101100110,2.0
1202,0011001011001,3.0
1203,0100110010110,2.0
1204,0110101100101,2.0
1205,1001001011001,2.0
1206,0001010010110,1.0
1207,0010110100101,3.0
1208,0101001101001,2.0
1209,0110110011010,2.0
1210,1001001100110,2.0
1211,0000110011001,2.0
1212,0011001100110,2.0
1213,0100110011001,2.0
1214,0110101100110,2.0
1215,1001001011001,2.0
1216,0001010010110,2.0
1217,0011010100101,2.0
1218,0100110101001,3.0
1219,0111001101010,3.0
1220,1000110011010,2.0
1221,0000101100110,1.0
1222,0010101011001,2.0
1223,0101001010110,3.0
1224,0111010010101,3.0
1225,1000110100101,2.0
1226,0000101101001,0.0
1227,0011001011010,2.0
1228,0101010010110,3.0
1229,0110110100101,2.0
1230,1000101101001,2.0
1231,0000101011010,1.0
1232,0010101010110,3.0
1233,0101001010101,2.0
1234,1000110010101,1.0
1235,0000101100101,1.0
1236,0011001011001,4.0
1237,0101010010110,3.0
1238,0110110100101,3.0
1239,1000101101001,2.0
1240,0000101011010,3.0
1241,0011001010110,2.0
1242,0100110010101,3.0
1243,0110101100101,3.0
1244,1000101011001,2.0
1245,0000101010110,2.0
1246,0010101010101,1.0
1247,0100101010101,4.0
1248,0111001010101,3.0
1249,1000110010101,2.0
1250,0000101100101,2.0
1251,0010101011001,2.0
1252,0100101010110,2.0
1253,0110101010101,3.0
1254,0000101010101,2.0
1255,0010101010101,2.0
1256,0101001010101,2.0
1257,0110110010101,2.0
1258,1001001100101,
