,All_values,Return_to_pred
5175,0000101010101,2.0
5176,0010101010101,3.0
5177,0100101010101,3.0
5178,0110101010101,3.0
5179,1000101010101,2.0
5180,0000101010101,1.0
5181,0010101010101,2.0
5182,0101001010101,2.0
5183,0110110010101,1.0
5184,1000101100101,3.0
5185,0001001011001,1.0
5186,0010110010110,1.0
5187,0100101100101,1.0
5188,0110101011001,2.0
5189,1000101010110,4.0
5190,0000101010101,2.0
5191,0010101010101,3.0
5192,0100101010101,1.0
5193,0110101010101,2.0
5194,1000101010101,3.0
5195,0000101010101,2.0
5196,0010101010101,2.0
5197,0100101010101,4.0
5198,0110101010101,2.0
5199,1000101010101,2.0
5200,0000101010101,3.0
5201,0010101010101,1.0
5202,0100101010101,3.0
5203,0111001010101,2.0
5204,1000110010101,1.0
5205,0010101100101,3.0
5206,0101001011001,2.0
5207,0110110010110,1.0
5208,1000101100101,0.0
5209,0000101011001,3.0
5210,0011001010110,2.0
5211,0100110010101,3.0
5212,0110101100101,2.0
5213,1000101011001,2.0
5214,0000101010110,3.0
5215,0010101010101,2.0
5216,0100101010101,2.0
5217,0110101010101,2.0
5218,1000101010101,2.0
5219,0000101010101,1.0
5220,0010101010101,3.0
5221,0101001010101,2.0
5222,0110110010101,2.0
5223,1000101100101,2.0
5224,0000101011001,2.0
5225,0010101010110,2.0
5226,0100101010101,4.0
5227,0110101010101,1.0
5228,1000101010101,2.0
5229,0010101010101,2.0
5230,0101001010101,2.0
5231,0110110010101,2.0
5232,1000101100101,2.0
5233,0000101011001,3.0
5234,0010101010110,2.0
5235,0100101010101,2.0
5236,0110101010101,0.0
5237,1000101010101,3.0
5238,0001001010101,3.0
5239,0010110010101,1.0
5240,0100101100101,3.0
5241,0111001011001,3.0
5242,1000110010110,3.0
5243,0000101100101,2.0
5244,0010101011001,1.0
5245,0100101010110,2.0
5246,0110101010101,2.0
5247,1000101010101,2.0
5248,0000101010101,1.0
5249,0010101010101,3.0
5250,0100101010101,2.0
5251,0110101010101,1.0
5252,1000101010101,2.0
5253,0000101010101,2.0
5254,0010101010101,1.0
5255,0100101010101,4.0
5256,0110101010101,2.0
5257,1000101010101,2.0
5258,0000101010101,2.0
5259,0010101010101,3.0
5260,0100101010101,2.0
5261,0110101010101,3.0
5262,1000101010101,1.0
5263,0000101010101,2.0
5264,0011001010101,3.0
5265,0100110010101,2.0
5266,0110101100101,3.0
5267,1000101011001,1.0
5268,0000101010110,2.0
5269,0011001010101,3.0
5270,0100110010101,3.0
5271,0110101100101,2.0
5272,1000101011001,2.0
5273,0010101010110,2.0
5274,0100101010101,2.0
5275,0110101010101,2.0
5276,1001001010101,2.0
5277,0000110010101,3.0
5278,0010101100101,2.0
5279,0100101011001,3.0
5280,0110101010110,2.0
5281,1000101010101,3.0
5282,0000101010101,1.0
5283,0010101010101,3.0
5284,0101001010101,1.0
5285,0110110010101,3.0
5286,1000101100101,2.0
5287,0000101011001,2.0
5288,0010101010110,2.0
5289,0100101010101,1.0
5290,0110101010101,2.0
5291,1000101010101,1.0
5292,0000101010101,3.0
5293,0010101010101,2.0
5294,0100101010101,2.0
5295,0110101010101,2.0
5296,1000101010101,3.0
5297,0000101010101,2.0
5298,0010101010101,2.0
5299,0100101010101,2.0
5300,0110101010101,3.0
5301,1000101010101,2.0
5302,0000101010101,2.0
5303,0011001010101,3.0
5304,0100110010101,2.0
5305,0110101100101,2.0
5306,1000101011001,3.0
5307,0000101010110,2.0
5308,0010101010101,2.0
5309,0100101010101,4.0
5310,0110101010101,3.0
5311,1000101010101,2.0
5312,0000101010101,2.0
5313,0010101010101,2.0
5314,0100101010101,3.0
5315,0110101010101,2.0
5316,1000101010101,2.0
5317,0000101010101,2.0
5318,0010101010101,3.0
5319,0100101010101,2.0
5320,0110101010101,1.0
5321,1001001010101,3.0
5322,0001010010101,2.0
5323,0010110100101,2.0
5324,0100101101001,2.0
5325,0110101011010,2.0
5326,1000101010110,3.0
5327,0000101010101,2.0
5328,0010101010101,3.0
5329,0100101010101,2.0
5330,1000101010101,2.0
5331,0000101010101,1.0
5332,0010101010101,2.0
5333,0100101010101,3.0
5334,0110101010101,3.0
5335,1000101010101,2.0
5336,0000101010101,1.0
5337,0010101010101,2.0
5338,0101001010101,2.0
5339,0110110010101,2.0
5340,1000101100101,2.0
5341,0000101011001,2.0
5342,0010101010110,2.0
5343,0100101010101,2.0
5344,0110101010101,1.0
5345,1000101010101,2.0
5346,0001001010101,2.0
5347,0010110010101,2.0
5348,0100101100101,2.0
5349,0110101011001,2.0
5350,0000101010110,2.0
5351,0010101010101,2.0
5352,0100101010101,2.0
5353,0110101010101,2.0
5354,1000101010101,
